paper_id,claim_id,table_figure,claim,value_script,value_paper,digits,match,value_rewrite,match_rewrite,holds,defect_locus,notes
yokum_ravishankar_coppock_2019,table_a4_3d_date,Table A.4,"3D: date of first BWC deployment, as YYYYMMDD",NA,20160315,0,NA,20160315,1,NA,NA,No deposited script builds this table; the date is the first day of each district's posttreatment window in the deposited officer-day panel
yokum_ravishankar_coppock_2019,table_a4_1d_date,Table A.4,"1D: date of first BWC deployment, as YYYYMMDD",NA,20160322,0,NA,20160322,1,NA,NA,No deposited script builds this table; the date is the first day of each district's posttreatment window in the deposited officer-day panel
yokum_ravishankar_coppock_2019,table_a4_6d_date,Table A.4,"6D: date of first BWC deployment, as YYYYMMDD",NA,20160419,0,NA,20160419,1,NA,NA,No deposited script builds this table; the date is the first day of each district's posttreatment window in the deposited officer-day panel
yokum_ravishankar_coppock_2019,table_a4_4d_date,Table A.4,"4D: date of first BWC deployment, as YYYYMMDD",NA,20160503,0,NA,20160503,1,NA,NA,No deposited script builds this table; the date is the first day of each district's posttreatment window in the deposited officer-day panel
yokum_ravishankar_coppock_2019,table_a4_2d_date,Table A.4,"2D: date of first BWC deployment, as YYYYMMDD",NA,20160517,0,NA,20160517,1,NA,NA,No deposited script builds this table; the date is the first day of each district's posttreatment window in the deposited officer-day panel
yokum_ravishankar_coppock_2019,table_a4_sod_date,Table A.4,"SOD: date of first BWC deployment, as YYYYMMDD",NA,20160722,0,NA,NA,NA,NA,archive,"The deposited officer-day panel covers the seven patrol districts only, so the special units have no deployment date in the deposit"
yokum_ravishankar_coppock_2019,table_a4_school_security_date,Table A.4,"School Security: date of first BWC deployment, as YYYYMMDD",NA,20160914,0,NA,NA,NA,NA,archive,"The deposited officer-day panel covers the seven patrol districts only, so the special units have no deployment date in the deposit"
yokum_ravishankar_coppock_2019,figure_1_ci_level,Figure 1,Confidence level of the plotted intervals,NA,95,0,NA,95,1,NA,NA,
yokum_ravishankar_coppock_2019,figure_1_rate_denominator,Figure 1,Denominator of the plotted rate,NA,1000,0,NA,1000,1,NA,NA,
yokum_ravishankar_coppock_2019,float_figure_1,Figure 1,Estimates Figure 1 plots,NA,6,0,NA,6,1,NA,NA,"The figure prints no estimate on its face. Its three unadjusted estimates are the ones the Results section states in words and Tables C.5, C.19 and C.23 print, and those rows are checked above. Its three covariate-adjusted estimates are not reproducible"
yokum_ravishankar_coppock_2019,figure_1_adjusted_series,Figure 1,"Covariate-adjusted series, three outcomes",NA,NA,NA,NA,NA,NA,NA,archive,"Not reproducible. The published series adjusts for officer gender, race and length of service, which the deposit cannot contain without identifying officers. The series drawn in the rewrite adjusts for the pretreatment outcome alone and is labelled as such"
yokum_ravishankar_coppock_2019,table_c5_use_of_force_use_of_force_estimate,Table C.5,Use of Force: estimate on Officer Assigned BWC,69.78097328458135,73.6,1,0,73.6451851410697,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c5_use_of_force_use_of_force_std_error,Table C.5,Use of Force: standard error on Officer Assigned BWC,76.56672272876617,87.0,1,0,86.98458492144226,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c5_use_of_force_use_of_force_constant,Table C.5,Use of Force: constant,715.9821696315984,807.2,1,0,807.1708178104238,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c5_use_of_force_use_of_force_constant_se,Table C.5,Use of Force: standard error on the constant,52.16872627332991,59.2,1,0,59.239201167521834,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c5_use_of_force_use_of_force_n,Table C.5,Use of Force: N,2224,1922,0,0,1922,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c5_use_of_force_use_of_force_r_squared,Table C.5,Use of Force: R squared,3.6830571440815696e-4,0.000,3,1,3.679645600912496e-4,1,NA,NA,
yokum_ravishankar_coppock_2019,table_c5_use_of_force_use_of_force_serious_estimate,Table C.5,Use of Force (Serious): estimate on Officer Assigned BWC,8.369633218793718,13.8,1,0,13.81596340785717,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c5_use_of_force_use_of_force_serious_std_error,Table C.5,Use of Force (Serious): standard error on Officer Assigned BWC,12.680217160254088,14.1,1,0,14.069991912743252,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c5_use_of_force_use_of_force_serious_constant,Table C.5,Use of Force (Serious): constant,34.83019892020482,36.2,1,0,36.17177159585393,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c5_use_of_force_use_of_force_serious_constant_se,Table C.5,Use of Force (Serious): standard error on the constant,8.565185380925088,9.0,1,0,9.01410928827216,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c5_use_of_force_use_of_force_serious_n,Table C.5,Use of Force (Serious): N,2224,1922,0,0,1922,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c5_use_of_force_use_of_force_serious_r_squared,Table C.5,Use of Force (Serious): R squared,1.981033817277655e-4,0.001,3,0,5.076783579296418e-4,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c5_use_of_force_use_of_force_other_estimate,Table C.5,Use of Force (Other): estimate on Officer Assigned BWC,61.411340065787726,59.8,1,0,59.82922173321241,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c5_use_of_force_use_of_force_other_std_error,Table C.5,Use of Force (Other): standard error on Officer Assigned BWC,73.35961646459515,83.4,1,0,83.36634606663264,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c5_use_of_force_use_of_force_other_constant,Table C.5,Use of Force (Other): constant,681.1519707113935,771.0,1,0,770.9990462145701,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c5_use_of_force_use_of_force_other_constant_se,Table C.5,Use of Force (Other): standard error on the constant,50.58975807993867,57.5,1,0,57.53126214848552,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c5_use_of_force_use_of_force_other_n,Table C.5,Use of Force (Other): N,2224,1922,0,0,1922,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c5_use_of_force_use_of_force_other_r_squared,Table C.5,Use of Force (Other): R squared,3.103791365171027e-4,0.000,3,1,2.641100631393112e-4,1,NA,NA,
yokum_ravishankar_coppock_2019,table_c6_covariate_adjusted,Table C.6,"Covariate-adjusted estimates, use of force",NA,NA,NA,NA,NA,NA,NA,archive,"Not reproducible. Every column of this table conditions on officer gender, race and length of service, which the deposit cannot contain without identifying officers. The covariate rows the table prints are the pretreatment outcome, gender, a three-category race variable and length of service, with no block indicators, although the article's Eq. 1 writes the specification with a vector of major-block indicators. The deposit's own README lists a regression_tables_cov.R that would have produced these tables, and that file is not in the deposit"
yokum_ravishankar_coppock_2019,table_c7_nighttime_use_of_force_night_estimate,Table C.7,Use of Force (Night): estimate on Officer Assigned BWC,-31.10620811776342,-33.2,1,0,-33.15526979813499,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c7_nighttime_use_of_force_night_std_error,Table C.7,Use of Force (Night): standard error on Officer Assigned BWC,56.870034637655635,65.2,1,0,65.1858653340418,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c7_nighttime_use_of_force_night_constant,Table C.7,Use of Force (Night): constant,416.19454473659226,475.2,1,0,475.16617052982963,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c7_nighttime_use_of_force_night_constant_se,Table C.7,Use of Force (Night): standard error on the constant,41.10874371706457,47.0,1,0,47.02428667208385,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c7_nighttime_use_of_force_night_n,Table C.7,Use of Force (Night): N,2224,1922,0,0,1922,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c7_nighttime_use_of_force_night_r_squared,Table C.7,Use of Force (Night): R squared,1.3524862153835304e-4,0.000,3,1,1.352183739623536e-4,1,NA,NA,
yokum_ravishankar_coppock_2019,table_c7_nighttime_complaints_night_estimate,Table C.7,Complaints (Night): estimate on Officer Assigned BWC,5.809218312697913,12.6,1,0,12.646032068535558,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c7_nighttime_complaints_night_std_error,Table C.7,Complaints (Night): standard error on Officer Assigned BWC,18.2181550846923,20.6,1,0,20.557520709309333,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c7_nighttime_complaints_night_constant,Table C.7,Complaints (Night): constant,80.29174593550313,87.0,1,0,86.98380377329542,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c7_nighttime_complaints_night_constant_se,Table C.7,Complaints (Night): standard error on the constant,12.398320525137803,13.6,1,0,13.617628141956644,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c7_nighttime_complaints_night_n,Table C.7,Complaints (Night): N,2224,1922,0,0,1922,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c7_nighttime_complaints_night_r_squared,Table C.7,Complaints (Night): R squared,4.624248280948873e-5,0.000,3,1,1.992339382670405e-4,1,NA,NA,
yokum_ravishankar_coppock_2019,table_c8_covariate_adjusted,Table C.8,"Covariate-adjusted estimates, use of force and complaints at night",NA,NA,NA,NA,NA,NA,NA,archive,"Not reproducible. Every column of this table conditions on officer gender, race and length of service, which the deposit cannot contain without identifying officers. The covariate rows the table prints are the pretreatment outcome, gender, a three-category race variable and length of service, with no block indicators, although the article's Eq. 1 writes the specification with a vector of major-block indicators. The deposit's own README lists a regression_tables_cov.R that would have produced these tables, and that file is not in the deposit"
yokum_ravishankar_coppock_2019,table_c9_use_of_force_black_use_of_force_estimate,Table C.9,Use of Force: estimate on Officer Assigned BWC,-11.175797931128324,-18.2,1,0,-18.152869965392934,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c9_use_of_force_black_use_of_force_std_error,Table C.9,Use of Force: standard error on Officer Assigned BWC,59.73888738759181,67.9,1,0,67.90294053987581,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c9_use_of_force_black_use_of_force_constant,Table C.9,Use of Force: constant,473.1892562970162,530.9,1,0,530.8597323592048,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c9_use_of_force_black_use_of_force_constant_se,Table C.9,Use of Force: standard error on the constant,40.98725673296596,46.6,1,0,46.60326227684706,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c9_use_of_force_black_use_of_force_n,Table C.9,Use of Force: N,2224,1922,0,0,1922,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c9_use_of_force_black_use_of_force_r_squared,Table C.9,Use of Force: R squared,1.5423660432389852e-5,0.000,3,1,3.649906412683812e-5,1,NA,NA,
yokum_ravishankar_coppock_2019,table_c9_use_of_force_black_use_of_force_serious_estimate,Table C.9,Use of Force (Serious): estimate on Officer Assigned BWC,1.44755473199689,5.8,1,0,5.806232630211023,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c9_use_of_force_black_use_of_force_serious_std_error,Table C.9,Use of Force (Serious): standard error on Officer Assigned BWC,9.355171084143548,10.0,1,0,10.005903531901623,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c9_use_of_force_black_use_of_force_serious_constant,Table C.9,Use of Force (Serious): constant,21.986150679834356,21.3,1,0,21.309563850492825,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c9_use_of_force_black_use_of_force_serious_constant_se,Table C.9,Use of Force (Serious): standard error on the constant,6.958599488262356,6.9,1,0,6.918537054180313,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c9_use_of_force_black_use_of_force_serious_n,Table C.9,Use of Force (Serious): N,2224,1922,0,0,1922,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c9_use_of_force_black_use_of_force_serious_r_squared,Table C.9,Use of Force (Serious): R squared,1.0922493354548202e-5,0.000,3,1,1.781578843841336e-4,1,NA,NA,
yokum_ravishankar_coppock_2019,table_c9_use_of_force_black_use_of_force_other_estimate,Table C.9,Use of Force (Other): estimate on Officer Assigned BWC,1.639572063774804,-7.5,1,0,-7.455073150949516,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c9_use_of_force_black_use_of_force_other_std_error,Table C.9,Use of Force (Other): standard error on Officer Assigned BWC,58.90711135699067,67.0,1,0,67.03798806878733,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c9_use_of_force_black_use_of_force_other_constant,Table C.9,Use of Force (Other): constant,456.3155928521947,515.5,1,0,515.4659705954281,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c9_use_of_force_black_use_of_force_other_constant_se,Table C.9,Use of Force (Other): standard error on the constant,40.28845507189312,45.9,1,0,45.94331455970664,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c9_use_of_force_black_use_of_force_other_n,Table C.9,Use of Force (Other): N,2224,1922,0,0,1922,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c9_use_of_force_black_use_of_force_other_r_squared,Table C.9,Use of Force (Other): R squared,3.413681002317759e-7,0.000,3,1,6.315861813654955e-6,1,NA,NA,
yokum_ravishankar_coppock_2019,table_c10_covariate_adjusted,Table C.10,"Covariate-adjusted estimates, use of force, black civilians",NA,NA,NA,NA,NA,NA,NA,archive,"Not reproducible. Every column of this table conditions on officer gender, race and length of service, which the deposit cannot contain without identifying officers. The covariate rows the table prints are the pretreatment outcome, gender, a three-category race variable and length of service, with no block indicators, although the article's Eq. 1 writes the specification with a vector of major-block indicators. The deposit's own README lists a regression_tables_cov.R that would have produced these tables, and that file is not in the deposit"
yokum_ravishankar_coppock_2019,table_c11_use_of_force_nonblack_use_of_force_estimate,Table C.11,Use of Force: estimate on Officer Assigned BWC,-0.8480599439863068,-1.0,1,0,-0.9813138998051212,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c11_use_of_force_nonblack_use_of_force_std_error,Table C.11,Use of Force: standard error on Officer Assigned BWC,12.423580114469106,14.4,1,0,14.356751282554049,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c11_use_of_force_nonblack_use_of_force_constant,Table C.11,Use of Force: constant,39.58181350717355,45.8,1,0,45.801224370423576,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c11_use_of_force_nonblack_use_of_force_constant_se,Table C.11,Use of Force: standard error on the constant,8.466119150064904,9.8,1,0,9.783628550651718,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c11_use_of_force_nonblack_use_of_force_n,Table C.11,Use of Force: N,2224,1922,0,0,1922,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c11_use_of_force_nonblack_use_of_force_r_squared,Table C.11,Use of Force: R squared,2.1249076849194637e-6,0.000,3,1,2.4658110583386517e-6,1,NA,NA,
yokum_ravishankar_coppock_2019,table_c11_use_of_force_nonblack_use_of_force_serious_estimate,Table C.11,Use of Force (Serious): estimate on Officer Assigned BWC,1.549350142527459,1.8,1,0,1.792796418824727,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c11_use_of_force_nonblack_use_of_force_serious_std_error,Table C.11,Use of Force (Serious): standard error on Officer Assigned BWC,1.5493129391925524,1.8,1,0,1.792742021979626,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c11_use_of_force_nonblack_use_of_force_serious_constant,Table C.11,Use of Force (Serious): constant,1.7432348346402368e-14,-0.0,1,1,-2.09564289810299e-15,1,NA,NA,
yokum_ravishankar_coppock_2019,table_c11_use_of_force_nonblack_use_of_force_serious_constant_se,Table C.11,Use of Force (Serious): standard error on the constant,2.891309238727684e-15,0.0,1,1,7.855727157272706e-15,1,NA,NA,
yokum_ravishankar_coppock_2019,table_c11_use_of_force_nonblack_use_of_force_serious_n,Table C.11,Use of Force (Serious): N,2224,1922,0,0,1922,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c11_use_of_force_nonblack_use_of_force_serious_r_squared,Table C.11,Use of Force (Serious): R squared,4.4984255500812864e-4,0.001,3,0,5.205622071313698e-4,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
yokum_ravishankar_coppock_2019,table_c11_use_of_force_nonblack_use_of_force_other_estimate,Table C.11,Use of Force (Other): estimate on Officer Assigned BWC,3.3990826252987563,3.9,1,0,3.933173651750266,1,NA,archive,"The deposited script fits every one of these models on all 2,224 officers in the trial, not on the 1,922 in the seven patrol districts that the published tables report"
